plotId,chapter,bgnum,characterList,speaker,content,content_en
490,9,1,52_101,101,{达菲小姐的担忧不无道理。我的灵眼也察觉到，我们内部的情报传递似乎受到了干扰，有被渗透的迹象。},"Miss Duffy's concerns are not without reason. My Spirit Eyes also detected that our internal intelligence transmission seems to be interfered with, showing signs of infiltration."
491,9,1,-1_52,-1,{看来这是一场精心策划的、典型的借刀杀人之计。我们必须比他们更快。},"It seems this is a meticulously planned, classic case of ""using another's sword to kill."" We must be faster than them."
492,9,1,-1_52,52,{我们不能坐视不管！你……你得做点什么！},We can't just stand by and do nothing! You... you have to do something!
493,9,1,87,87,{我建议请曙光骑士团以中立调停者的身份介入，他们公正的名声或许能为对话创造机会。},I suggest involving the Dawn Knight Order as neutral mediators. Their reputation for fairness might create an opportunity for dialogue.
494,9,1,101,101,{但骑士团的调动需要阿古丽娅团长批准。我们需要一个完整的计划。},But mobilizing the Knights requires Captain Aguria's approval. We need a complete plan.
495,9,1,-1_87,-1,{阿古丽娅团长那边我会亲自沟通。现在，先听听你们的完整评估。尼可尔，边境的冲突具体到了什么程度？},"I will personally communicate with Captain Aguria. For now, let's hear your full assessment. Nicole, how severe are the border conflicts specifically?"
496,9,1,-1_87,87,{我们的哨所已经报告了多次小规模的武装冲突，双方均有伤亡，但主要是兽人部落的损失更重，这进一步激化了他们的愤怒。},"Our outposts have reported multiple small-scale armed clashes. Both sides have suffered casualties, but the losses are heavier for the Orc tribes, further fueling their anger."
497,9,1,101,101,{能量流动显示，危机的临界点可能在几天内，甚至更短的时间内就会到来。},"The energy flow indicates the crisis point could arrive within days, or even sooner."
498,9,1,52,52,{伤亡？具体是哪个部落？达比……达比她今天去了边境集市！她会不会有危险？},Casualties? Which specific tribe? Darby... Darby went to the border market today! Could she be in danger?
499,9,1,87,87,{暂未收到涉及平民的详细报告，但冲突区域确实靠近贸易路线。达菲小姐，请放心，目前没有大规模平民受害的消息。},"We have not yet received detailed reports involving civilians, but the conflict zones are indeed near trade routes. Ms. Duffy, rest assured, there are currently no reports of large-scale civilian casualties."
500,9,1,-1,-1,{达菲，别担心，我们会处理好的，绝不会让达比和任何无辜者受到伤害。},"Duffy, don't worry. We will handle this properly. We won't let Darby or any innocent people come to harm."
501,9,1,52,52,{谁、谁担心那个疯丫头了！我只是……只是不想让麻烦变得更大！},"Who, who's worried about that crazy girl! I just... I just don't want the trouble to get any bigger!"
502,9,1,87,87,{城主大人，我提议立即召开核心幕僚紧急会议。},"Lord, I propose convening an emergency meeting of the core council immediately."
503,9,1,101,101,{同时，我请求立刻组织一支侦察队，由我带领，前往能量异常点核实兽人动向和黑暗气息的源头。},"At the same time, I request to organize a reconnaissance team right away, led by me, to proceed to the energy anomaly site to verify Orc movements and the source of the dark aura."
504,9,1,-1,-1,{同意。尼可尔，你负责立刻进行外交联络的准备工作；奥兰多，你挑选可靠人手，准备出发，持续监控能量变化。},"Agreed. Nicole, you are responsible for immediately preparing diplomatic liaison work. Orlando, you select reliable personnel, prepare to depart, and continue monitoring the energy changes."
505,9,1,52,52,{我呢？我也要帮忙！情报梳理和内部防卫检查我可以做！},What about me? I want to help too! I can handle intelligence collation and internal defense checks!
506,9,1,-1,-1,{达菲，你协助我整合所有情报，并重点准备与兽人沟通时可能用到的要点和承诺，你最了解他们的习俗和需求。同时，府内的安全警戒级别提升，交给你了。},"Duffy, assist me in integrating all intelligence, and focus on preparing key points and promises that might be used when communicating with the Orcs. You understand their customs and needs best. Also, raise the security alert level within the manor. I leave that to you."
507,9,1,52,52,{哼，算你还有点眼光，知道哪些事离不开我。},"Hmph, it seems you have some sense after all, knowing which tasks can't be done without me."
508,9,1,87,87,{那么，我即刻去安排使者和会议。},"Then, I will immediately arrange for the envoys and the meeting."
509,9,1,101,101,{我会在一小时内组织好侦察队出发。愿圣光指引我们，揭露黑暗。},I will have the reconnaissance team organized and ready to depart within an hour. May the Holy Light guide us to expose the darkness.
510,9,1,0,0,{尼可尔和奥兰多行礼后迅速离开。达菲转向你，脸上的焦虑掩饰不住，尾巴也无精打采地垂着。},"Nicole and Orlando saluted and quickly departed. Duffy turned to you, her anxiety unconcealed, her tail drooping listlessly."
511,9,1,-1_52,52,{你……你真的认为这次能和平解决吗？那些贵族……还有被激怒的兽人……},You... do you really think this can be resolved peacefully this time? Those nobles... and the enraged Orcs...
512,9,1,-1_52,-1,{我相信只要展现足够的诚意，并让他们看清真相，兽人的长老和战士们会做出明智的判断。关键在于速度和时间。},"I believe if we show enough sincerity and let them see the truth clearly, the Orc elders and warriors will make wise judgments. The key lies in speed and timing."
513,9,1,-1_52,52,{但贵族们不会罢休的。你记得老城主……也就是你之前的那位，经常说的话吗？},But the nobles won't give up. Do you remember what the old Lord—your predecessor—often said?
514,9,1,-1_52,-1,{当然。他说，治理城市如同驯服野兽，既需要耐心，也需要在关键时刻展现不容置疑的勇气和力量。},"Of course. He said governing a city is like taming a beast: it requires patience, but also showing unquestionable courage and strength at critical moments."
515,9,1,-1_52,52,{那这次，你打算怎么展现你的勇气？像今天处理花店纠纷那样，靠说服和妥协吗？},"So this time, how do you plan to show your courage? Like today, handling the flower shop dispute through persuasion and compromise?"
516,9,1,-1_52,-1,{先收集足够的信息，看清全局，再决定行动的方向和力度。莽撞的勇气是愚蠢。达菲，你先去提升警戒级别，然后整理相关卷宗。},"First, gather enough information to see the full picture clearly. Then decide the direction and intensity of our actions. Reckless courage is foolish. Duffy, first go raise the alert level, then organize the relevant files."
517,9,1,-1_52,52,{知道了。不过……别一个人逞强，有什么计划……要告诉我。},Understood. But... don't try to handle everything alone. If you have any plans... tell me.
518,9,1,-1_52,-1,{谢谢，达菲。},"Thank you, Duffy."
519,9,1,-1_52,52,{少来这套！我只是在尽一个行政助理的责任而已！我……我去忙了！},Cut it out! I'm just fulfilling my duty as an administrative assistant! I... I'm going to get busy!
520,9,1,0,0,{达菲快步离开，尾巴尖却不自觉地轻轻晃动了一下。你独自留在房间，目光投向窗外边境的方向，感觉肩上的责任比以往任何时候都要沉重。},"Duffy left quickly, but the tip of her tail couldn't help but give a slight, unconscious twitch. You remained alone in the room, your gaze turning toward the direction of the border outside the window, feeling the weight of responsibility on your shoulders heavier than ever before."
521,10,1,0,0,{尼可尔和奥兰多汇报完边境危机后匆匆离去，书房内只剩下你一人，空气中弥漫着紧张的气息。你深知事态紧急，不能再有丝毫耽搁，立即唤来侍从去请阿古丽娅团长和莉莉丝顾问。},"After Nicole and Orlando hurriedly left after reporting the border crisis, you were alone in the study, the air thick with tension. Knowing the urgency of the situation allowed no further delay, you immediately summoned a servant to request the presence of Captain Aguria and Advisor Lilith."
522,10,1,0,0,{阿古丽娅快步走入书房，身披曙光骑士团徽章，神情严肃；莉莉丝悄然现身，红发飘逸，脸上带着一丝不耐烦。},"Aguria strode into the study, adorned with the Dawn Knight Order' emblem, her expression grave. Lilith appeared quietly, her crimson hair flowing, a trace of impatience on her face."
523,10,1,-1_95,95,{城主，您紧急召见，是出了什么事？},"Lord, your urgent summons—has something happened?"
524,10,1,-1_18,18,{哼，这么晚还打扰人，最好是真有要事。},"Hmph, disturbing people so late... this better be truly important."
525,10,1,-1_95,-1,{边境传来坏消息，邻国贵族正在煽动兽人族群，冲突一触即发。},Bad news from the border. Nobles from the neighboring country are inciting the Orc tribes. Conflict is imminent.
526,10,1,-1_95,95,{兽人？他们一向独来独往，为何突然异动？},Orcs? They usually keep to themselves. Why the sudden unrest?
527,10,1,-1_18,18,{我的情报网显示，邻国在背后散布谣言，说我们压迫兽人，想借刀杀人。},"My intelligence network indicates the neighboring country is spreading rumors behind the scenes, claiming we are oppressing the Orcs—trying to use them as a blade against us."
528,10,1,-1_95,-1,{正是如此。尼可尔汇报说，兽人部落已遭到骚扰，部分族群被蛊惑，开始有小规模动作。},Exactly. Nicole reports that Orc tribes have already been harassed. Some factions have been corrupted and have begun taking small-scale actions.
529,10,1,-1_95,95,{这太危险了！若兽人全员动员，我们将腹背受敌。},"This is highly dangerous! If the Orcs mobilize fully, we will be caught between two fronts."
530,10,1,-1_18,18,{邻国使者频繁出入兽人营地，伪造证据，说我们囚禁了兽人同胞，比如尤蕾拉。},"Envoys from the neighboring country are frequently entering Orc camps, fabricating evidence, saying we have imprisoned their kin, such as Eurella."
531,10,1,-1_95,-1,{尤蕾拉是自愿留下的，但兽人可能因误会而敌视我们。我们必须尽快化解这场危机。},"Eurella stayed voluntarily, but the Orcs may harbor hostility towards us due to misunderstanding. We must resolve this crisis as quickly as possible."
532,10,1,-1_95,95,{我建议以曙光骑士团名义出使，与兽人面对面沟通，解开误会。},I suggest sending an envoy in the name of the Dawn Knight Order to communicate with the Orcs face-to-face and clear up the misunderstanding.
